wavelength	n	k
699.124561	1.4554969953439956	0
700.701172	1.4554290228213882	0
702.277637	1.4553576481776547	0
703.854004	1.4552829102511766	0
705.430225	1.455204852309738	0
707.006396	1.45517447555755	0
708.582373	1.4552485058069284	0
710.158301	1.455319317343876	0
711.734033	1.4553869358781675	0
713.309717	1.4554514000600043	0
714.885254	1.455512737976334	0
716.460645	1.4555709820803882	0
718.035938	1.4556261664011287	0
719.611133	1.4556783230396337	0
721.186182	1.455727482632301	0
722.761084	1.4557736774974155	0
724.335937	1.4558169425714536	0
725.910596	1.4558573060491034	0
727.485156	1.4558948026671203	0
729.059619	1.4559294644947056	0
730.633936	1.455961322587976	0
732.208105	1.4559904091615432	0
733.782178	1.456016757283581	0
735.356152	1.4560403988698625	0
736.92998	1.456061365295786	0
738.503662	1.4560796887466005	0
740.077246	1.4560954018298187	0
741.650684	1.456108536099439	0
743.224023	1.4561191239694944	0
744.797217	1.4561271971343832	0
746.370264	1.4561327876870316	0
747.943213	1.4561359277777495	0
749.516016	1.45613664926921	0
751.088721	1.456134984127918	0
752.661279	1.4561309643371885	0
754.23374	1.4561246216843855	0
755.806055	1.4561159882648382	0
757.378223	1.4561050960752557	0
758.950293	1.4560919766480882	0
760.522217	1.4560766622384018	0
762.093994	1.4560591847973299	0
763.665674	1.4560395755933078	0
765.237256	1.4560178663499876	0
766.808643	1.4559940902997472	0
768.379932	1.455968277851102	0
769.951123	1.455940460676237	0
771.522119	1.4559106723351787	0
773.093018	1.4558789427942869	0
774.663818	1.45584530372515	0
776.234473	1.4558097878182206	0
777.80498	1.4557724269188737	0
779.375342	1.4557332527157811	0
780.945605	1.455692295720658	0
782.515723	1.45564958877734	0
784.085742	1.4556051622646802	0
785.655615	1.4555590491290842	0
787.225342	1.4555112810471966	0
788.794971	1.4554618881431771	0
790.364453	1.4554109035300935	0
791.933789	1.4553583588040953	0
793.503027	1.455304283897657	0
795.07207	1.4552487137477779	0
796.641064	1.455191674693303	0
798.209863	1.4551332035350675	0
