wavelength	mse
921.754883	705.7682724133902
923.314258	706.8571579283395
924.873437	708.3958381706902
926.432617	710.0883198388888
927.991699	712.0454922536248
929.550684	713.4034152043997
931.109473	714.7076127962888
932.668262	716.3288937912589
934.226953	718.4319900278739
935.785547	720.5147754032362
937.344043	722.4256757972846
938.902539	724.0701997493157
940.46084	726.1089629204841
942.019141	728.0192978661343
943.577246	730.0312783646317
945.135352	731.4524460216344
946.693359	733.5402304226253
948.25127	735.2951222799771
949.809082	737.1554145461677
951.366895	738.7735916238352
952.924609	740.7703577941862
954.482227	742.8131734712777
956.039746	744.9218058951491
957.597168	746.9264715095926
959.15459	748.4433230809539
960.711914	749.8503822912578
962.269141	751.5763179422464
963.826367	753.6584609991065
965.383398	755.6680965874507
966.940527	757.7734607997376
968.497461	759.3846411216225
970.054395	760.5966519550833
971.61123	762.6393159462966
973.168066	764.7025017974162
974.724707	766.7918880850397
976.281445	768.805894124795
977.838086	770.4981846314715
979.394629	772.5960214221601
980.951074	774.6046382801127
982.50752	776.6810263513718
984.063965	778.7681637952363
985.620313	780.8805960865606
987.176563	782.9278854947488
988.732812	785.0107508415058
