wavelength	mse
523.51416	1033.6570722582103
525.100439	1034.2891082512888
526.68667	1034.8260304524192
528.272852	1035.0868284927653
529.858984	1035.377406596629
531.445068	1035.4463663878316
533.031055	1035.4809419651585
534.616992	1035.5039565258705
536.202881	1035.521434907046
537.788721	1035.541011258282
539.374512	1035.5915609883918
540.960254	1035.6350129218895
542.545898	1035.686147359946
544.131494	1035.7854405210885
545.716992	1035.8738348464537
547.30249	1036.0186168958069
548.887891	1036.1585067531898
550.473242	1036.291416419447
552.058496	1036.449533104584
553.643701	1036.6386043389307
555.228857	1036.8294512285129
556.813965	1037.0192894212444
558.398975	1037.2059149603426
559.983936	1037.3773604267642
561.568799	1037.5592422645082
563.153613	1037.6823095079974
564.73833	1037.8005730113593
566.322998	1037.9266400010304
567.907617	1038.036790131984
569.492139	1038.1576200780369
571.076611	1038.221779809334
572.660986	1038.2743522832918
574.245313	1038.3188752930434
575.829541	1038.3737953008063
577.413672	1038.4266363286733
578.997803	1038.472279756684
580.581787	1038.503690060868
582.165723	1038.5326409875406
583.749609	1038.5579729187505
585.333398	1038.6317695552739
586.91709	1038.7086064744915
588.500684	1038.8102838492239
590.084229	1038.953302820388
591.667725	1039.45950712345
593.251123	1039.97258117663
594.834424	1040.1244753022588
596.417627	1040.5495433913122
598.000781	1040.7201081705373
599.583838	1041.6984750073475
601.166797	1042.6008188896583
602.749707	1043.33749174967
604.33252	1044.7867548162765
605.915234	1045.6550400184262
607.497852	1046.4475970886708
609.08042	1047.6408513330275
610.662891	1048.697699292373
612.245264	1050.2830588605782
613.827539	1052.3650610000964
615.409717	1053.8218630664032
616.991846	1055.5070660667902
618.573877	1057.6949589124788
620.155762	1059.9534218112499
621.737598	1061.7717870508077
623.319385	1064.623619616419
624.901025	1067.1642601493356
626.482568	1069.8196321248201
628.064063	1072.594876877358
629.64541	1075.324230938745
631.226709	1077.9353287977
632.807861	1081.4927954762356
634.388965	1085.3469791639047
635.969971	1088.9810255087564
637.55083	1092.411959890423
639.131641	1096.1568169675331
640.712354	1099.7991519000711
642.29292	1103.4336310434696
643.873438	1108.6338950659708
645.453857	1113.7320972637224
647.034131	1118.1438939661894
648.614355	1122.7800701972692
650.194434	1126.6406378226327
651.774414	1131.7756336583825
653.354346	1136.9241589515316
654.934131	1141.7790157818883
656.513818	1146.4589699924995
658.093408	1151.8506816505972
659.6729	1157.0670488108315
661.252246	1162.624363443492
662.831543	1168.0419136946152
664.410693	1173.1973205085137
665.989746	1178.3813267200164
667.568701	1184.004137260921
669.147559	1189.8079721677557
670.72627	1195.5822470635378
672.304883	1201.3501216949421
673.883447	1206.9759311314313
675.461816	1212.436398938647
677.040137	1218.244174656248
678.618311	1224.0373740252005
680.196387	1229.7345389998343
681.774365	1235.473265228559
683.352246	1241.1955418031732
684.92998	1246.8195695407169
686.507617	1252.6397197120684
688.085107	1258.4002045848201
689.662549	1263.764703130392
691.239795	1269.4022769900405
692.816992	1274.6155410592417
694.394043	1280.2842339849778
695.970996	1285.9933796079051
697.547852	1291.5621924437967
699.124561	1297.019850849805
700.701172	1302.6063423681953
702.277637	1307.344521392655
703.854004	1312.5975484401274
705.430225	1317.7254539852067
707.006396	1323.0675020515419
708.582373	1328.1024529435595
710.158301	1332.1767963034054
711.734033	1337.2799320024765
713.309717	1342.7024792168836
714.885254	1346.909152381295
716.460645	1351.754258988346
718.035938	1356.9777535208596
719.611133	1361.1291495933447
721.186182	1366.5856863799977
722.761084	1372.0238355230763
724.335937	1376.2661549403886
725.910596	1379.227632485906
727.485156	1383.801374304707
729.059619	1388.075626318638
730.633936	1392.0480440083782
732.208105	1395.4000964295722
733.782178	1398.9267022019599
735.356152	1402.7113390132315
736.92998	1407.2551941825582
738.503662	1411.838945575372
740.077246	1415.0959031606135
741.650684	1418.0229942232759
743.224023	1421.9182304137769
744.797217	1425.1323917439408
746.370264	1428.3383836852354
747.943213	1430.4287092705965
749.516016	1432.9072427397052
751.088721	1435.6044798056196
752.661279	1437.3405256600224
754.23374	1440.5671176952033
755.806055	1442.6342163888453
757.378223	1444.902811709677
758.950293	1447.1411396501153
760.522217	1450.7295923854151
762.093994	1453.2813419615543
763.665674	1455.2726819179577
765.237256	1456.904566516019
766.808643	1458.4713489650885
768.379932	1460.7899177030465
769.951123	1462.6155606708887
771.522119	1465.1238185958478
773.093018	1466.7787380311074
774.663818	1467.9966374385033
776.234473	1468.8958971351328
777.80498	1469.6407233787902
779.375342	1470.321648389356
780.945605	1472.4065549563093
782.515723	1474.3227357284834
784.085742	1476.3792971649964
785.655615	1477.110174289818
787.225342	1477.441421793641
788.794971	1478.2333854566787
790.364453	1479.696119303032
791.933789	1482.8762857485233
793.503027	1484.2207184523295
795.07207	1484.8826603515365
796.641064	1486.6885982825906
798.209863	1487.8104496888157
799.778564	1488.5603210695165
801.347168	1488.7284417033445
802.915625	1489.0787530341781
804.483936	1491.3786531685557
806.0521	1491.7786408800293
807.620166	1491.9400567626121
809.188086	1492.3990488272018
810.755859	1493.7023682769257
812.323535	1495.7500692806432
813.891064	1495.8841563423384
815.458496	1496.1330187481335
817.025781	1496.6261358930853
818.59292	1497.4891488287258
820.159961	1497.5979688876719
821.726855	1497.600274997677
823.293555	1498.049014328764
824.860254	1498.8521751169974
826.426758	1499.0521365768268
827.993066	1499.4617805481184
829.559375	1499.5833563441079
831.125488	1499.8493037231824
832.691504	1499.8707099099606
834.257324	1500.9303828710842
835.823145	1501.139971928153
837.38877	1501.1421006274095
838.954199	1501.6337132025938
840.519531	1502.3383048522433
842.084863	1502.4765601987692
843.649902	1502.501339104244
845.214941	1502.5775471959905
846.779785	1502.7261301880576
848.344531	1502.9638562351354
849.90918	1503.6736613381938
851.473633	1503.6945075781646
853.037988	1503.976978574719
854.602246	1504.231542896065
856.166406	1504.2409833137174
857.730371	1504.608562634249
859.294238	1504.623467942261
860.858008	1504.9937010904268
862.421582	1504.9955250972705
863.985156	1505.0778696455548
865.548535	1505.7727309888305
867.111816	1505.8177097776522
868.675	1505.9322297152282
870.237988	1506.0187176514373
871.800879	1506.0204755341085
873.363672	1506.0262535832585
874.926367	1506.0322326904666
876.488965	1506.3885282070587
878.051367	1506.5190656741372
879.613672	1506.5370384392877
881.175879	1506.6186978163387
882.737988	1506.6407587821789
884.3	1506.7397540869065
885.861914	1506.9711694408475
887.423633	1506.980664812232
888.985254	1507.090608001805
890.546777	1507.2077124731327
892.108203	1507.3706066503462
893.669531	1507.3815264486623
895.230762	1507.4966145887527
896.791797	1507.6979642076535
898.352832	1507.7280578715583
899.913672	1507.776687427451
901.474414	1507.8017675448934
903.035059	1507.8371607146921
904.595605	1507.9326671871372
906.156055	1508.098437745337
907.716406	1508.150154711766
909.27666	1508.201094763355
910.836816	1508.3679784586536
912.396777	1508.5130259976786
913.956738	1508.5822935345961
915.516602	1508.6646641996856
917.07627	1508.6728772775873
918.635938	1508.7059343346093
920.195508	1508.8178471038598
921.754883	1508.8394798769798
923.314258	1508.9021151375218
924.873437	1508.9170344820884
926.432617	1508.9614131140593
927.991699	1509.0820017702545
929.550684	1509.083323259798
931.109473	1509.0868290462467
932.668262	1509.1156915715121
934.226953	1509.2879986129371
935.785547	1509.452592940311
937.344043	1509.5574551790448
938.902539	1509.5907882380116
940.46084	1509.7389817961973
942.019141	1509.8434133807723
943.577246	1509.981910030616
945.135352	1509.9845213535705
946.693359	1510.1502780830183
948.25127	1510.2091803366598
949.809082	1510.297673544378
951.366895	1510.325348274737
952.924609	1510.4579920974693
954.482227	1510.6068027365345
956.039746	1510.779780185764
957.597168	1510.9149139002857
959.15459	1510.92606140244
960.711914	1510.9278726222385
962.269141	1510.9789008591308
963.826367	1511.1415089243787
965.383398	1511.2779364559321
966.940527	1511.4490043071862
968.497461	1511.4748539815305
970.054395	1511.4922206951348
971.61123	1511.6399942110236
973.168066	1511.795101040984
974.724707	1511.9597558838268
976.281445	1512.0971317059248
977.838086	1512.1396269872262
979.394629	1512.3071636355485
980.951074	1512.4424136296032
982.50752	1512.6018315703825
984.063965	1512.765121291144
985.620313	1512.9377754200377
987.176563	1513.0863851877234
988.732812	1513.2478617404968
