wavelength	aoi	alpha	beta
537.788721	45	-0.33837863304603116	-0.9410040340962137
539.374512	45	-0.3388367545034047	-0.9408392576553435
540.960254	45	-0.339284035861922	-0.9406781377249686
542.545898	45	-0.33973016562035985	-0.9405171931098931
544.131494	45	-0.34017318286982645	-0.9403571346679007
545.716992	45	-0.34060518500443066	-0.9402008294007571
547.30249	45	-0.34103565298788713	-0.9400448558875685
548.887891	45	-0.34146277936991054	-0.9398898729540783
550.473242	45	-0.3418789561597771	-0.9397386525240246
552.058496	45	-0.34229345554635326	-0.9395878342640682
553.643701	45	-0.3427063989618758	-0.9394373761324515
555.228857	45	-0.34310861637095535	-0.9392906286968182
556.813965	45	-0.34351078351715025	-0.9391437040370127
558.398975	45	-0.343913363435131	-0.9389964325384466
559.983936	45	-0.3443048499852291	-0.9388530320589356
561.568799	45	-0.34469512007979614	-0.9387098925883319
563.153613	45	-0.34508463818825524	-0.9385668451863864
564.73833	45	-0.3454648246592977	-0.9384270482845927
566.322998	45	-0.34583976472566796	-0.9382890095513605
567.907617	45	-0.3462129565917424	-0.9381514455424411
569.492139	45	-0.3465804736219726	-0.9380158086312916
571.076611	45	-0.34694166734149795	-0.9378823459447517
572.660986	45	-0.34730308204342736	-0.937748642895984
574.245313	45	-0.3476646449024675	-0.9376147259023762
575.829541	45	-0.3480169884846874	-0.937484070965139
577.413672	45	-0.34837018625676386	-0.9373529475171407
578.997803	45	-0.348722651860185	-0.9372219447631641
580.581787	45	-0.3490647649407352	-0.9370946460576088
582.165723	45	-0.3494017804332739	-0.9369691053905757
583.749609	45	-0.34973807390140654	-0.9368436958873522
585.333398	45	-0.3500719301568153	-0.9367190588390819
586.91709	45	-0.35039901692031633	-0.9365968171620296
588.500684	45	-0.3507270438219332	-0.936474092767501
590.084229	45	-0.3510556544967236	-0.9363510181285284
591.667725	45	-0.3513749711300187	-0.936231298625503
593.251123	45	-0.3516909943410362	-0.9361126915247069
594.834424	45	-0.3520065294481932	-0.93599414599336
596.417627	45	-0.3523196329626082	-0.9358763939123336
598.000781	45	-0.3526236630489688	-0.9357619396712568
599.583838	45	-0.3529270373061869	-0.9356476197786641
601.166797	45	-0.3532301473578023	-0.9355332870222577
602.749707	45	-0.353528208554985	-0.9354207489799715
604.33252	45	-0.35382177416744276	-0.9353098018504206
605.915234	45	-0.3541161683428205	-0.9351984353276647
607.497852	45	-0.3544117501963597	-0.9350865123450827
609.08042	45	-0.3546994228602561	-0.9349774813366093
610.662891	45	-0.3549853394979267	-0.9348690151901413
612.245264	45	-0.3552711665770199	-0.934760482784299
613.827539	45	-0.35555595422040903	-0.9346522455889977
615.409717	45	-0.3558297419623753	-0.9345480954027161
616.991846	45	-0.35610252692309213	-0.9344442353054693
618.573877	45	-0.35637577481100297	-0.9343401071851776
620.155762	45	-0.3566495936842255	-0.9342356690480791
621.737598	45	-0.35691532606532084	-0.9341342267650533
623.319385	45	-0.357182975846866	-0.9340319643147129
624.901025	45	-0.35745165316085303	-0.9339292204200652
626.482568	45	-0.35771877833177584	-0.9338269820429691
628.064063	45	-0.35797486907127235	-0.9337288848712899
629.64541	45	-0.3582306600556408	-0.9336308219800709
631.226709	45	-0.3584864715431639	-0.9335326706188666
632.807861	45	-0.35874158434443576	-0.9334347069398059
634.388965	45	-0.35898795657381494	-0.9333400232959138
635.969971	45	-0.35923491748680897	-0.933245038179168
637.55083	45	-0.3594824786358995	-0.9331497465901473
639.131641	45	-0.3597306748521734	-0.9330541345420501
640.712354	45	-0.35996855762849506	-0.9329624241197007
642.29292	45	-0.3602067580956252	-0.9328705211228325
643.873438	45	-0.3604456197017778	-0.9327782925730124
645.453857	45	-0.36068515279678215	-0.9326857338491021
647.034131	45	-0.3609172750414461	-0.9325959709302583
648.614355	45	-0.3611473365227739	-0.9325069390953702
650.194434	45	-0.3613776259060608	-0.9324177534989774
651.774414	45	-0.3616079022508516	-0.9323285073951664
653.354346	45	-0.3618338077078164	-0.9322408914113232
654.934131	45	-0.3620546430252888	-0.9321551806409983
656.513818	45	-0.3622757792034501	-0.9320692925952967
658.093408	45	-0.36249771236515876	-0.9319830340217612
659.6729	45	-0.36272024500861355	-0.9318964809944722
661.252246	45	-0.3629339480377906	-0.9318133041117328
662.831543	45	-0.3631491834752511	-0.9317294733560719
664.410693	45	-0.3633657368872209	-0.9316450711220253
665.989746	45	-0.3635834131454548	-0.9315601724936607
667.568701	45	-0.3637947602241751	-0.9314776861209719
669.147559	45	-0.36400148408591804	-0.9313969504875262
670.72627	45	-0.3642090281172778	-0.9313158410852352
672.304883	45	-0.3644174127072634	-0.931234349292116
673.883447	45	-0.3646266584105143	-0.9311524663971052
675.461816	45	-0.3648256470779521	-0.9310745467044614
677.040137	45	-0.36502506542637747	-0.9309964093573997
678.618311	45	-0.36522489732470076	-0.9309180603879514
680.196387	45	-0.3654249330463035	-0.9308395818163393
681.774365	45	-0.3656221988291897	-0.9307621411694711
683.352246	45	-0.3658126441766725	-0.9306873318747352
684.92998	45	-0.3660034240409937	-0.9306123459530086
686.507617	45	-0.36619495512126704	-0.9305370191582828
688.085107	45	-0.36638764348863645	-0.9304611910306642
689.662549	45	-0.3665765318432375	-0.9303868131649958
691.239795	45	-0.3667614060673105	-0.9303139726190255
692.816992	45	-0.3669475012988337	-0.9302406078915131
694.394043	45	-0.36713443436974436	-0.9301668693624943
695.970996	45	-0.36732183787409955	-0.9300929015406213
697.547852	45	-0.36750322779879985	-0.9300212654463512
699.124561	45	-0.36768036595733367	-0.929951268821618
700.701172	45	-0.36785801138115043	-0.9298810324401269
702.277637	45	-0.3680365313557637	-0.9298104105709267
703.854004	45	-0.36821630526673105	-0.9297392523637232
705.430225	45	-0.36839136546897944	-0.929669920925774
707.006396	45	-0.3685630745940664	-0.9296018792762651
708.582373	45	-0.3687360220691432	-0.9295333096227903
710.158301	45	-0.36890988612228304	-0.9294643388747807
711.734033	45	-0.3690843117899701	-0.929395107393364
713.309717	45	-0.36925443152827253	-0.9293275482783088
714.885254	45	-0.36941851486121086	-0.9292623519922376
716.460645	45	-0.3695830880919835	-0.9291969272600867
718.035938	45	-0.36974849295294293	-0.9291311377734638
719.611133	45	-0.36991506724117423	-0.9290648485065106
721.186182	45	-0.3700812684025107	-0.9289986730010433
722.761084	45	-0.370239466574127	-0.9289356516091432
724.335937	45	-0.37039908927509	-0.9288720309067071
725.910596	45	-0.37055981626953777	-0.928807937797534
727.485156	45	-0.37072135078054486	-0.9287434900744456
729.059619	45	-0.3708833857259737	-0.9286788098805858
730.633936	45	-0.3710371162338258	-0.9286174140303637
732.208105	45	-0.3711887251323294	-0.9285568364695242
733.782178	45	-0.37134097766323215	-0.9284959727581864
735.356152	45	-0.3714941773730923	-0.928434701060245
736.92998	45	-0.37164862433687956	-0.9283729006937441
738.503662	45	-0.3718017807778849	-0.9283115870273618
740.077246	45	-0.3719484409106838	-0.9282528461822566
741.650684	45	-0.3720963097932117	-0.9281935938572714
743.224023	45	-0.3722449504663922	-0.9281340046283422
744.797217	45	-0.37239391605273825	-0.928074257371541
746.370264	45	-0.37254276265320324	-0.9280145300992168
747.943213	45	-0.372686078780419	-0.9279569955344757
749.516016	45	-0.3728257454423644	-0.9279009011389512
751.088721	45	-0.3729655315867122	-0.9278447342893186
752.661279	45	-0.3731059729728239	-0.9277882794575074
754.23374	45	-0.37324761553551006	-0.9277313166445633
755.806055	45	-0.3733909976908577	-0.9276736284857475
757.378223	45	-0.37352657239246523	-0.9276190575400217
758.950293	45	-0.37366207579300564	-0.9275644920697973
760.522217	45	-0.37379958459310403	-0.9275090953714438
762.093994	45	-0.37393889821533965	-0.9274529472738116
763.665674	45	-0.3740798202502266	-0.9273961260512168
765.237256	45	-0.3742221493736411	-0.9273387120886605
766.808643	45	-0.37435397923665215	-0.9272855105328442
768.379932	45	-0.37448506942239873	-0.9272325857880432
769.951123	45	-0.3746167883803126	-0.927179385435393
771.522119	45	-0.37474884270058095	-0.9271260277553562
773.093018	45	-0.3748809547055653	-0.9270726248612251
774.663818	45	-0.3750128376683927	-0.9270192927102776
776.234473	45	-0.3751380658977639	-0.9269686310962568
777.80498	45	-0.3752613770402147	-0.9269187257197131
779.375342	45	-0.375384913663644	-0.9268687099318508
780.945605	45	-0.3755091379687314	-0.9268183963550188
782.515723	45	-0.3756345058662853	-0.926767599870867
784.085742	45	-0.37576148158711487	-0.9267161316968152
785.655615	45	-0.37588414771064327	-0.9266663908750156
787.225342	45	-0.37600346606257623	-0.9266179891887432
788.794971	45	-0.37612459966015527	-0.9265688327426159
790.364453	45	-0.37624724945252747	-0.9265190421437663
791.933789	45	-0.3763711196102173	-0.9264687368650079
793.503027	45	-0.3764959174825003	-0.9264180352648248
795.07207	45	-0.3766198754814121	-0.9263676554173828
796.641064	45	-0.37673425458030885	-0.9263211512948338
798.209863	45	-0.37684907448211424	-0.9262744513838034
799.778564	45	-0.3769644224320503	-0.9262275199805357
801.347168	45	-0.3770803788549624	-0.9261803241060524
802.915625	45	-0.3771970205393981	-0.9261328322138521
804.483936	45	-0.37731442817096633	-0.9260850111229695
806.0521	45	-0.37742740381809115	-0.9260389786042862
807.620166	45	-0.377536883175988	-0.9259943551412192
809.188086	45	-0.37764723915591336	-0.9259493590630131
810.755859	45	-0.37775847398428564	-0.9259039890910303
812.323535	45	-0.3778705935612196	-0.9258582424431367
813.891064	45	-0.3779835966775111	-0.9258121192330032
815.458496	45	-0.37809748931883386	-0.9257656166336873
817.025781	45	-0.37820412259575825	-0.9257220629617428
818.59292	45	-0.3783094556511913	-0.9256790261935596
820.159961	45	-0.37841567373958507	-0.9256356136309594
821.726855	45	-0.37852277556413594	-0.9255918254443848
823.293555	45	-0.3786307598681128	-0.9255476617854875
824.860254	45	-0.37873964204877697	-0.9255031159888955
826.426758	45	-0.3788494107313034	-0.9254581923361305
827.993066	45	-0.37895122956214766	-0.9254165083665223
829.559375	45	-0.3790523435461771	-0.9253750999464078
831.125488	45	-0.37915433944503346	-0.9253333172714503
832.691504	45	-0.37925722539014367	-0.9252911566645782
834.257324	45	-0.37936099657409644	-0.925248619745988
835.823145	45	-0.3794656678471082	-0.9252057000735194
837.38877	45	-0.37957122784802294	-0.9251624019469826
838.954199	45	-0.3796695095578527	-0.9251220763594941
840.519531	45	-0.3797654658304182	-0.9250826930546873
842.084863	45	-0.37986249351433843	-0.9250428581641117
843.649902	45	-0.379960678992496	-0.9250025358062842
845.214941	45	-0.38006014537480465	-0.9249616749621143
846.779785	45	-0.3801609852921906	-0.9249202370712132
848.344531	45	-0.380263310089836	-0.9248781758251653
849.90918	45	-0.3803622956670374	-0.9248374744831237
851.473633	45	-0.38045476719054694	-0.9247994402806605
853.037988	45	-0.3805485399586736	-0.9247608598046911
854.602246	45	-0.38064336558466677	-0.924721834833099
856.166406	45	-0.38073899518848137	-0.9246824674609019
857.730371	45	-0.38083517358794594	-0.9246428624958548
859.294238	45	-0.3809316571395308	-0.9246031201146196
860.858008	45	-0.3810281959550636	-0.9245633431854591
862.421582	45	-0.3811177191853537	-0.9245264461231892
863.985156	45	-0.3812058428863032	-0.9244901159392214
865.548535	45	-0.38129407239706364	-0.9244537322981468
867.111816	45	-0.38138260618883013	-0.9244172132792392
868.675	45	-0.3814716376007043	-0.9243804789903024
870.237988	45	-0.381561354489378	-0.9243434517141439
871.800879	45	-0.3816519562928419	-0.9243060488649076
873.363672	45	-0.3817428075724221	-0.9242685325499416
874.926367	45	-0.38182529140785704	-0.9242344622378993
876.488965	45	-0.38190907135956886	-0.924199847724989
878.051367	45	-0.3819941853609524	-0.9241646729165267
879.613672	45	-0.3820806821245501	-0.9241289172382792
881.175879	45	-0.3821686051273056	-0.9240925622525679
882.737988	45	-0.3822579979905703	-0.9240555894348875
884.3	45	-0.38234890448794967	-0.9240179801697702
885.861914	45	-0.3824399734831037	-0.9239802931378631
887.423633	45	-0.38251923283140715	-0.9239474845979596
888.985254	45	-0.38259993988523083	-0.923914068600643
890.546777	45	-0.38268196907357366	-0.9238800967123829
892.108203	45	-0.38276519474289455	-0.9238456205788683
893.669531	45	-0.3828494909893219	-0.9238106919966045
895.230762	45	-0.38293473186436044	-0.9237753628295946
896.791797	45	-0.3830207857270323	-0.923739687352738
898.352832	45	-0.3831075370631169	-0.9237037132071556
899.913672	45	-0.3831854090942809	-0.9236714128561508
901.474414	45	-0.3832624160098084	-0.9236394637576789
903.035059	45	-0.38333988911762246	-0.9236073136530243
904.595605	45	-0.38341778817371264	-0.9235749791097845
906.156055	45	-0.38349607313721723	-0.9235424766263267
907.716406	45	-0.38357470361993684	-0.9235098228605262
909.27666	45	-0.38365363943673675	-0.9234770344014784
910.836816	45	-0.38373284020291265	-0.9234441279368748
912.396777	45	-0.38380898984989875	-0.9234124815702143
913.956738	45	-0.38388061856313704	-0.9233827071879082
915.516602	45	-0.383952702858883	-0.9233527368572085
917.07627	45	-0.384025423823366	-0.9233224951342882
918.635938	45	-0.3840989765203751	-0.9232919006924031
920.195508	45	-0.38417354255386216	-0.9232608777301211
921.754883	45	-0.38424930354580467	-0.9232293503661277
923.314258	45	-0.38432645557315703	-0.9231972366267052
924.873437	45	-0.38440517577240024	-0.923164462341006
926.432617	45	-0.3844769464648742	-0.9231345744491193
927.991699	45	-0.3845462870100239	-0.9231056922904695
929.550684	45	-0.3846170916480282	-0.9230761939876017
931.109473	45	-0.38468914862382536	-0.923046167394816
932.668262	45	-0.3847622596637781	-0.9230156948175352
934.226953	45	-0.3848362127189895	-0.9229848643734462
935.785547	45	-0.38491080005993933	-0.9229537624553781
937.344043	45	-0.38498581363237144	-0.9229224756684458
938.902539	45	-0.38506104992808765	-0.9228910887994036
940.46084	45	-0.3851294786788918	-0.9228625355471142
942.019141	45	-0.38519483674590815	-0.9228352580005291
943.577246	45	-0.38526045363810857	-0.9228078669706946
945.135352	45	-0.3853265312106759	-0.9227802781025839
946.693359	45	-0.3853932590189466	-0.9227524121096331
948.25127	45	-0.38546083114287294	-0.9227241877494023
949.809082	45	-0.3855294416048623	-0.9226955237343167
951.366895	45	-0.3855992892921092	-0.9226663366722503
952.924609	45	-0.38567056445357484	-0.9226365467057902
954.482227	45	-0.3857383328072858	-0.9226082163911876
956.039746	45	-0.385800321578193	-0.9225822970278642
957.597168	45	-0.3858637851127372	-0.9225557559520005
959.15459	45	-0.3859285460094687	-0.9225286670186887
960.711914	45	-0.3859944186688414	-0.9225011075646318
962.269141	45	-0.3860612213298884	-0.9224731533770021
963.826367	45	-0.3861287762110831	-0.9224448786352485
965.383398	45	-0.38619689274925934	-0.9224163629287638
966.940527	45	-0.3862654014568126	-0.9223876770858741
968.497461	45	-0.38633410694416365	-0.9223589028422734
970.054395	45	-0.38639522320194175	-0.922333301879565
971.61123	45	-0.38645493599988895	-0.9223082842028462
973.168066	45	-0.3865148373806294	-0.9222831829551518
974.724707	45	-0.3865750295169426	-0.9222579552654105
976.281445	45	-0.3866356335564008	-0.9222325502760063
977.838086	45	-0.38669675195599873	-0.9222069249285086
979.394629	45	-0.38675849471121165	-0.9221810329700493
980.951074	45	-0.38682097195668025	-0.9221548280533728
982.50752	45	-0.3868842979884654	-0.9221282620482765
984.063965	45	-0.38694858326418735	-0.9221012883957979
985.620313	45	-0.3870032171373359	-0.9220783601961956
987.176563	45	-0.3870584944719581	-0.9220551580792122
988.732812	45	-0.387114902563426	-0.9220314773216259
