wavelength	n	k
256.198347107438	1.7335566328745025	3.9721805849411207
257.26141078838174	1.749403730335388	4.024228300147914
258.33333333333337	1.7678662189081369	4.078645727193838
259.41422594142256	1.7892013169742091	4.135364718215583
260.5042016806723	1.813543586553816	4.194274709688253
261.6033755274261	1.8412092222252612	4.255355613812711
262.7118644067797	1.8725419998086144	4.3187282319043
263.82978723404256	1.9076497157621006	4.384190625194943
264.95726495726495	1.946876603919373	4.452002752794368
266.09442060085837	1.9906418555248628	4.521908335754659
267.2413793103448	2.039305857949418	4.594210311061827
268.3982683982684	2.093523549768767	4.668922879362693
269.5652173913044	2.1540519857152254	4.7459393124189555
270.7423580786026	2.2215805810157536	4.82539327702378
271.9298245614035	2.2976562877531244	4.906956736782123
273.12775330396477	2.3833962208198702	4.990148048446904
274.3362831858407	2.4805140968933794	5.073948185081
275.55555555555554	2.590505002180951	5.156909555763463
276.7857142857143	2.7150463768694433	5.236742959946754
278.0269058295964	2.8549061045520654	5.310507401916379
279.27927927927925	3.0104669680574316	5.374747562980508
280.5429864253394	3.180940922171709	5.425438705795744
281.8181818181818	3.3643347921891276	5.458731408847138
283.10502283105023	3.5574297888467483	5.471225338310808
284.4036697247706	3.7558809417199592	5.460370101776546
285.7142857142857	3.954822009112206	5.425275764766092
287.037037037037	4.1496769359245524	5.366080382601828
288.37209302325584	4.336025300203524	5.283986696047318
289.7196261682243	4.509995343414733	5.180604018608503
291.0798122065728	4.667441331313364	5.058231764288016
292.45283018867923	4.804547623842003	4.920546501128288
293.8388625592417	4.918510695516056	4.772582892093738
295.23809523809524	5.00829003423363	4.620039942143779
296.6507177033493	5.074834903682449	4.468618276339304
298.0769230769231	5.120437118827974	4.322970771109993
299.5169082125604	5.148573959070354	4.186790395042171
300.97087378640776	5.163134900602551	4.0622607008684355
302.4390243902439	5.167903277448758	3.9503448311591245
303.921568627451	5.166574237274983	3.8509076007187675
305.4187192118227	5.161985481354803	3.7629900491122443
306.9306930693069	5.156409328517724	3.6853164264720344
308.4577114427861	5.151288734670361	3.616182466074101
310	5.147516033136853	3.5541414309789303
311.5577889447236	5.145580395261738	3.497856143997626
313.1313131313131	5.145515330644491	3.446204871724472
314.7208121827411	5.147321237259115	3.3983695972537635
316.3265306122449	5.150929817643268	3.3536663498753883
317.94871794871796	5.156215883469405	3.3117310031073144
319.5876288659794	5.163130608795388	3.2721426746827276
321.2435233160622	5.171512736368817	3.2347401723206297
322.9166666666667	5.181525476717771	3.1992508913611823
324.60732984293196	5.192944723224185	3.165544960739289
326.3157894736842	5.205914209296484	3.1334554017178924
328.04232804232805	5.220397276937811	3.102828988046184
